ID	Long ID	Event Name	Start Time	End Time	Latitude	Longitude	Venue Name	Street	City	Region	Postalcode	Country	Price	rawprice	URL	Type	Trimmed Performer	Allmusic Performer	Moods	Allmusic Genre	Allmusic URL
86280241	86280241-the-ten-foot-polecats	The Ten Foot Polecats	2009-07-11 21:00:00 +0000	2009-07-12 01:00:00 +0000	42.25142	-71.00248	Mari's Place	35 Washington St.	Quincy	MA	02169	United States	-1			Blues	The Ten Foot Polecats				
86770543	86770543-engelbert-humperdinck	Engelbert Humperdinck	2009-07-12 19:30:00 +0000		42.24027	-70.81356	South Shore Music Circus	130 Sohier St.	Cohasset	MA	02025	United States	-2	 Club Members: $35.75 -$51.75	http://themusiccircus.org	Pop	Engelbert Humperdinck				
87038325	87038325-elma-lewis-playhouse-in-the-park	Elma Lewis PLayhouse in the Park	2009-07-14 10:30:00 +0000	2009-07-14 11:30:00 +0000	42.30702	-71.09322	Franklin Park Playstead	Pierpont Road	Boston	MA	02121	United States	0	 free	http://www.franklinparkcoalition.org	Performing Arts	Elma Lewis PLayhouse in the Park				
87038434	87038434-elma-lewis-playhouse-in-the-park-vivian-cooleycollier-company-kendrick-oliver-the-new-life-jazz-ensemble	Elma Lewis Playhouse in the Park: Vivian Cooley-Collier &amp;amp; Company, Kendrick Oliver &amp;amp; the New Life Jazz Ensemble	2009-07-14 19:00:00 +0000		42.30702	-71.09322	Franklin Park Playstead	Pierpont Road	Boston	MA	02121	United States	0	 free	http://www.franklinparkcoalition.org	Jazz	Elma Lewis Playhouse in the Park				
87032180	87032180-harborwalk-sounds-tubby-love	HarborWalk Sounds: Tubby Love	2009-07-16 18:00:00 +0000	2009-07-16 20:30:00 +0000	42.3524	-71.0447	Institute of Contemporary Art/Boston	100 Northern Ave.	Boston	MA	02210	United States	0	 free		Jazz	HarborWalk Sounds				
86770592	86770592-drake-bell	Drake Bell	2009-07-16 18:00:00 +0000		42.24027	-70.81356	South Shore Music Circus	130 Sohier St.	Cohasset	MA	02025	United States	38	 $38.25 -$54.25	http://themusiccircus.org	Pop	Drake Bell	Drake Bell	Alternative Pop/ Rock|Boisterous|Exuberant|Energetic|Rollicking|Fun|Confident|Cheerful|Rousing|Rambunctious|Playful|Amiable/ Good-Natured|Freewheeling|Bright	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:jzfpxqrsldfe
87038724	87038724-the-cab-a-rocket-to-the-moon-the-summer-set-eye-alaska	The Cab, A Rocket To The Moon, The Summer Set, Eye Alaska	2009-07-16 18:30:00 +0000		42.09501	-71.2624	Showcase Live	23 Patriot Place	Foxboro	MA	02035	United States	10	 $10.00	http://showcaselive.com/	Rock	The Cab	The Cab	Alternative Pop/ Rock|Emo-Pop|Urgent|Earnest|Wistful|Theatrical|Restrained|Dramatic|Bright|Slick|Intimate|Bittersweet	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:g9fyxqrrldke
87067761	87067761-the-cab	The Cab	2009-07-16 19:00:00 +0000		42.09501	-71.2624	Showcase Live	23 Patriot Place	Foxboro	MA	02035	United States	-1		http://showcaselive.com/	Music	The Cab	The Cab	Alternative Pop/ Rock|Emo-Pop|Urgent|Earnest|Wistful|Theatrical|Restrained|Dramatic|Bright|Slick|Intimate|Bittersweet	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:g9fyxqrrldke
86890696	86890696-barrington-levy	Barrington Levy	2009-07-16 21:00:00 +0000		42.35163	-71.11925	Paradise Rock Club	967 Commonwealth Ave.	Boston	MA	02215	United States	-1		http://www.thedise.com/	Music	Barrington Levy	Barrington Levy	Dancehall|Roots Reggae|Contemporary Reggae|Lovers Rock|Reggae-Pop|Relaxed|Rousing|Lively|Organic|Earthy|Passionate|Uplifting|Ambitious|Searching|Energetic|Hypnotic|Summery|Freewheeling|Yearning|Reverent|Spiritual|Boisterous|Confident|Gritty|Vocals	Reggae	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:hifpxqq5ldte
87040168	87040168-michachu-and-the-shapes-with-guest-anni-rossi-presented-by-world-musiccrasharts	Michachu and the Shapes, with guest Anni Rossi, presented by World Music/CRASHarts	2009-07-16 21:00:00 +0000		42.35028	-71.13059	Great Scott	1222 Commonwealth Ave.	Boston	MA	02134	United States	10	 $10	http://www.greatscottboston.com/	Alternative	Michachu and the Shapes				
86913767	86913767-rustic-overtones-concert-cruise	Rustic Overtones - Concert Cruise	2009-07-17 19:15:00 +0000	2009-07-17 23:00:00 +0000	42.35597	-71.04968	Mass Bay Lines	60 Rowes Wharf	Boston	MA	02110	United States	30	 $30	http://www.massbaylines.com	Music	Rustic Overtones - Concert Cruise				
86955678	86955678-vnv-nation	VNV Nation	2009-07-17 19:30:00 +0000		42.35163	-71.11925	Paradise Rock Club	967 Commonwealth Ave.	Boston	MA	02215	United States	-1		http://www.thedise.com/	Music	VNV Nation	VNV Nation	Industrial Dance|Electro-Industrial|Dark Ambient|Theatrical|Brooding|Hypnotic|Provocative|Confident|Stylish|Intimate|Reflective|Confrontational|Energetic|Passionate|Brash|Intense|Enigmatic	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:3bfuxq9jldhe
86910726	86910726-michael-franti-and-spearhead	Michael Franti And Spearhead	2009-07-17 19:30:00 +0000		42.64742	-71.30882	Boarding House Park	40 French St.	Lowell	MA	01852	United States	35	 $35 in advance / $40 day of concert	http://lowellsummermusic.org	Music	Michael Franti And Spearhead	Michael Franti & Spearhead			http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:hnfwxq9rldfe
86784452	86784452-rustic-overtones	Rustic Overtones	2009-07-17 20:00:00 +0000		42.35863	-71.0567	Mass Bay Lines MV Freedom	depart Rowes Wharf	Boston	MA	02297	United States	-1			Rock	Rustic Overtones	Rustic Overtones	Adult Alternative Pop/ Rock|Alternative Pop/ Rock|American Trad Rock|Yearning|Earthy|Pastoral|Energetic|Freewheeling|Bittersweet|Rollicking|Amiable/ Good-Natured|Literate|Summery|Lively|Reflective|Sentimental|Organic|Earnest|Street-Smart|Passionate|Searching|Wry	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:dnfwxq8hldse
86996947	86996947-graveyard-bbq-cocked-n-loaded	Graveyard BBQ, Cocked N' Loaded	2009-07-17 20:00:00 +0000		42.36393	-71.10122	Middle East Club	472 Massachusetts Ave.	Cambridge	MA	02139	United States	10	 $10.00	http://www.mideastclub.com/	Alternative	Graveyard BBQ	Graveyard BBQ		Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:hzfexqqrldfe
87024198	87024198-the-berklee-staff-infection	The Berklee Staff Infection	2009-07-17 20:00:00 +0000		42.34808	-71.08512	Cafe 939 at Berklee	939 Boylston St.	Boston	MA	02115	United States	-1		http://www.cafe939.com	Alternative	The Berklee Staff Infection				
86785471	86785471-big-bad-voodoo-daddy	Big Bad Voodoo Daddy	2009-07-17 20:00:00 +0000		42.09501	-71.2624	Showcase Live	23 Patriot Place	Foxboro	MA	02035	United States	20	 $20.00	http://showcaselive.com/	Rock	Big Bad Voodoo Daddy	Big Bad Voodoo Daddy	Retro Swing|Pop/Rock|Fun|Nostalgic|Fiery|Confident|Party/ Celebratory|Swaggering|Sophisticated|Freewheeling|Carefree|Exuberant|Amiable/ Good-Natured|Rollicking|Boisterous|Energetic|Rousing|Street-Smart	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:jbfqxquhld0e
86531508	86531508-the-jonas-brothers-world-tour-2009	The Jonas Brothers World Tour 2009	2009-07-17 20:00:00 +0000		42.36527	-71.06179	TD Banknorth Garden	100 Legends Way	Boston	MA	02114	United States	-1		http://www.tdbanknorthgarden.com/	Pop	The Jonas Brothers World Tour 2009				
86910686	86910686-aimee-mann	Aimee Mann	2009-07-18 19:30:00 +0000		42.64742	-71.30882	Boarding House Park	40 French St.	Lowell	MA	01852	United States	29	 $29 in advance / $35 day of concert	http://lowellsummermusic.org	Music	Aimee Mann	Aimee Mann	Pop/Rock|Adult Alternative Pop/ Rock|Pop Underground|Contemporary Singer/ Songwriter|Detached|Cathartic|Intimate|Acerbic|Yearning|Plaintive|Gloomy|Bittersweet|Wistful|Autumnal|Reflective|Searching|Literate|Melancholy|Sad|Bass|Guitar|Vocals	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:dxfqxq95ldje
86361855	86361855-elton-john-billy-joel-face-2-face-tour-2009	Elton John &amp;amp; Billy Joel Face 2 Face Tour 2009	2009-07-18 19:30:00 +0000		42.09589	-71.26333	Gillette Stadium	One Patriot Place	Foxboro	MA	02035	United States	54	 $54.50 - $179.50	http://www.gillettestadium.com/	Pop	Elton John 	Elton John	Rock & Roll|Singer/ Songwriter|Adult Contemporary|Soft Rock|Pop/Rock|Album Rock|AM Pop|Rollicking|Rousing|Poignant|Sentimental|Organic|Carefree|Plaintive|Stylish|Confident|Lively|Fun|Yearning|Melancholy|Wistful|Cheerful|Reflective|Whimsical|Warm|Brash|Bright|Smooth|Vocals|Piano|Keyboards	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:0ifqxqe5ldse
87040208	87040208-a-tribute-to-haydn	A Tribute to Haydn	2009-07-19 16:00:00 +0000		42.37639	-71.12638	Longfellow National Historic Site	105 Brattle St.	Cambridge	MA		United States	0	 Free		Music	A Tribute to Haydn				
87067765	87067765-the-cab	The Cab	2009-07-19 19:00:00 +0000		42.35294	-71.13256	Harpers Ferry	158 Brighton Ave.	Boston	MA	02134	United States	-1		http://harpersferryboston.com	Music	The Cab	The Cab	Alternative Pop/ Rock|Emo-Pop|Urgent|Earnest|Wistful|Theatrical|Restrained|Dramatic|Bright|Slick|Intimate|Bittersweet	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:g9fyxqrrldke
86559642	86559642-leann-rimes	LeAnn Rimes	2009-07-19 19:30:00 +0000		42.24027	-70.81356	South Shore Music Circus	130 Sohier St.	Cohasset	MA	02025	United States	44	 $44.25 - $60.25	http://themusiccircus.org	Country	LeAnn Rimes	LeAnn Rimes	Contemporary Country|Adult Contemporary|Teen Pop|Pop/Rock|Earnest|Sweet|Bittersweet|Sentimental|Passionate|Yearning|Wistful|Reverent|Romantic|Earthy|Refined/ Mannered|Confident|Amiable/ Good-Natured|Stylish|Vocals	Country	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:3nftxqqgld0e
86445626	86445626-jackson-browne	Jackson Browne	2009-07-19 20:00:00 +0000		42.34819	-71.03693	Bank of America Pavilion	290 Northern Ave.	Boston	MA	02206	United States	-1		http://www.livenation.com/venue/getVenue/venueId/496	Music	Jackson Browne	Jackson Browne	Singer/ Songwriter|Soft Rock|Folk-Rock|Pop/Rock|Adult Contemporary|Weary|Refined/ Mannered|Bittersweet|Autumnal|Wistful|Brooding|Relaxed|Enigmatic|Somber|Sentimental|Plaintive|Intimate|Reflective|Melancholy|Poignant|Dramatic|Reserved|Earnest|Gentle|Sad|Warm|Guitar|Piano|Keyboards|Vocals	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:hifixqw5ldde
87040240	87040240-regattabar-courtyard-series	Regattabar Courtyard Series	2009-07-20 17:00:00 +0000	2009-07-20 19:00:00 +0000	42.3723	-71.12182	Regattabar at the Charles Hotel	One Bennett St.	Cambridge	MA	02138	United States	0	 Free	http://www.regattabarjazz.com	Folk	Regattabar Courtyard Series				
86970811	86970811-green-day	Green Day	2009-07-20 19:30:00 +0000		42.36527	-71.06179	TD Banknorth Garden	100 Legends Way	Boston	MA	02114	United States	-1		http://www.tdbanknorthgarden.com/	Music	Green Day	Green Day	Alternative Pop/ Rock|Punk Revival|Post-Grunge|Punk-Pop|Manic|Cynical/ Sarcastic|Rousing|Boisterous|Snide|Humorous|Quirky|Freewheeling|Ironic|Brash|Rebellious|Messy|Playful|Rambunctious|Wry|Raucous|Irreverent	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:3vfqxq85ldke
87040260	87040260-elma-lewis-playhouse-in-the-park-stephen-oneil-intaafrika-marcus-santos-batukaxe	Elma Lewis Playhouse in the Park: Stephen O&#8217;Neil &amp;amp; IntaAfrika, Marcus Santos Batukaxe	2009-07-21 10:30:00 +0000	2009-07-21 11:30:00 +0000	42.30702	-71.09322	Franklin Park Playstead	Pierpont Road	Boston	MA	02121	United States	0	 free	http://www.franklinparkcoalition.org	World Music	Elma Lewis Playhouse in the Park				
87040258	87040258-elma-lewis-playhouse-in-the-park-serious-biz-w-ray-greene	Elma Lewis Playhouse in the Park: Serious Biz w/ Ray Greene	2009-07-21 18:00:00 +0000	2009-07-21 20:30:00 +0000	42.30702	-71.09322	Franklin Park Playstead	Pierpont Road	Boston	MA	02121	United States	0	 free	http://www.franklinparkcoalition.org	Rhythm &amp; Blues	Elma Lewis Playhouse in the Park				
86702056	86702056-kindred-noel-gourdin	Kindred &amp;amp; Noel Gourdin	2009-07-21 20:00:00 +0000		42.09501	-71.2624	Showcase Live	23 Patriot Place	Foxboro	MA	02035	United States	22	 $22.00	http://showcaselive.com/	Gospel	Kindred 				
87040239	87040239-swingin-at-mothers-rest	Swingin&#8217; at Mother&#8217;s Rest	2009-07-22 18:00:00 +0000	2009-07-22 20:00:00 +0000	42.35205	-71.08038	Swingin' in Mothers' Rest	Mothers Rest, Playground, Boylston Street Bridge, Back Bay Fens	Boston	MA	02297	United States	0	 Free	http://berklee.edu	Blues	Swingin				
86909881	86909881-crooked-still	Crooked Still	2009-07-22 19:00:00 +0000		42.37395	-71.11987	Club Passim	47 Palmer St.	Cambridge	MA	02138	United States	25	 $25.00	http://www.clubpassim.org/	Music	Crooked Still	Crooked Still	Contemporary Bluegrass|Progressive Bluegrass|Witty|Earthy|Amiable/ Good-Natured|Sophisticated|Light|Fun|Freewheeling|Playful|Rollicking	Country	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:jjfuxqraldte
86857525	86857525-boston-landmarks-orchestra-classical-concert	Boston Landmarks Orchestra Classical Concert	2009-07-22 19:00:00 +0000		42.35754	-71.07286	DCR Hatch Memorial Shell	10 Storrow Dr.	Boston	MA	02108	United States	-1		http://www.hatchshell.com/	Classical	Boston Landmarks Orchestra Classical Concert				
87019474	87019474-new-england-conservatory-presents-the-youth-orchestra-of-the-americas	New England Conservatory Presents the Youth Orchestra of the Americas	2009-07-22 19:30:00 +0000		42.3411	-71.0861	Jordan Hall at New Enlgand Conservatory	30 Gainsborough Street	Boston	MA	02115	United States	0	 free		Classical	the Youth Orchestra of the Americas				
87087710	87087710-dark-star-orchestra	Dark Star Orchestra	2009-07-22 19:30:00 +0000		42.35245	-71.06523	Colonial Theatre	106 Boylston St.	Boston	MA	02116	United States	-1		http://www.bostonscolonialtheatre.com/	Music	Dark Star Orchestra	Dark Star Orchestra		Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:azfoxqysldse
87080433	87080433-lions	Lions	2009-07-22 20:00:00 +0000		42.36393	-71.10122	Middle East Club	472 Massachusetts Ave.	Cambridge	MA	02139	United States	9	 $9.00	http://www.mideastclub.com/	Alternative	Lions	Lions		Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:jzfixqtkldhe
87084857	87084857-hiroshima	HIROSHIMA	2009-07-22 22:00:00 +0000		42.36165	-71.11788	Scullers Jazz Club	400 Soldiers Field Rd.	Boston	MA	02134	United States	25	 $25	http://www.scullersjazz.com/	Jazz	HIROSHIMA	Hiroshima		Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:wpfrxzr5ld0e
86544719	86544719-jersey-boys	Jersey Boys	2009-07-23 14:00:00 +0000		42.35036	-71.06512	Shubert Theatre	265 Tremont St.	Boston	MA	02116	United States	49	 $49.00 - $99.00	http://www.citicenter.org/theatres/shubert/	Theater	Jersey Boys	The Jersey Boys		Soundtrack	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:ajfwxqyrldke
87032182	87032182-harborwalk-sounds-la-timbistica	HarborWalk Sounds: La Timbistica	2009-07-23 18:00:00 +0000	2009-07-23 20:30:00 +0000	42.3524	-71.0447	Institute of Contemporary Art/Boston	100 Northern Ave.	Boston	MA	02210	United States	0	 free		World Music	HarborWalk Sounds				
87040231	87040231-an-evening-of-jewish-music-at-the-bu-castle	An Evening of Jewish Music at the BU Castle	2009-07-23 19:00:00 +0000		42.35087	-71.10363	Boston University Castle	225 Bay State Rd.	Boston	MA	02215	United States	-2	 Free, but donations suggested		Classical	An Evening of Jewish Music at the BU Castle				
86913768	86913768-strangefolk-concert-cruise	Strangefolk - Concert Cruise	2009-07-23 19:15:00 +0000	2009-07-23 23:00:00 +0000	42.35597	-71.04968	Mass Bay Lines	60 Rowes Wharf	Boston	MA	02110	United States	30	 $30	http://www.massbaylines.com	Music	Strangefolk - Concert Cruise				
86784427	86784427-strangefolk	Strangefolk	2009-07-23 20:00:00 +0000		42.35863	-71.0567	Mass Bay Lines MV Freedom	depart Rowes Wharf	Boston	MA	02297	United States	-1			Alternative	Strangefolk	Strangefolk	Alternative Pop/ Rock|Folk-Rock|Intimate|Amiable/ Good-Natured|Earthy	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:fifwxqqhldte
86910308	86910308-tower-of-power	Tower of Power	2009-07-23 22:00:00 +0000		42.36165	-71.11788	Scullers Jazz Club	400 Soldiers Field Rd.	Boston	MA	02134	United States	45	 $45	http://www.scullersjazz.com/	Jazz	Tower of Power	Tower of Power	Soul|Funk|Quiet Storm|Amiable/ Good-Natured|Brassy|Party/ Celebratory|Rousing|Sexy|Refined/ Mannered|Romantic|Passionate	R&B	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:0ifuxqr5ldse
86313135	86313135-lowell-folk-festival-2009	Lowell Folk Festival 2009	2009-07-24 18:30:00 +0000	2009-07-24 22:30:00 +0000	42.64469	-71.31311	Historic Downtown Lowell	246 Market Street	Lowell	MA	01853	United States	0	 Free		Ethnic &amp; Cultural	Lowell Folk Festival 2009				
86513465	86513465-lowell-folk-festival	Lowell Folk Festival	2009-07-24 18:30:00 +0000	2009-07-24 22:00:00 +0000	42.64589	-71.31284	Downtown Lowell, Massachusetts	Merrimack, Market, Middle, Andover and Central Streets	Lowell	MA	01852	United States	0	 Free		Folk	Lowell Folk Festival				
86913770	86913770-eileen-mcmahons-first-annual-st-patricks-day-in-july-party-cruise	Eileen McMahon's First Annual St. Patrick's Day In July Party Cruise	2009-07-24 19:15:00 +0000	2009-07-24 23:00:00 +0000	42.35863	-71.0567	Mass Bay Lines MV Freedom	depart Rowes Wharf	Boston	MA	02297	United States	27	 $27		Music	Eileen McMahon's First Annual St. Patrick's Day In July Party Cruise				
86913769	86913769-the-old-silver-band-celebrating-matt-beninghofs-concert-cruise	The Old Silver Band - Celebrating Matt Beninghof's - Concert Cruise	2009-07-24 19:15:00 +0000	2009-07-24 23:00:00 +0000	42.35597	-71.04968	Mass Bay Lines	60 Rowes Wharf	Boston	MA	02110	United States	25	 $25	http://www.massbaylines.com	Music	The Old Silver Band - Celebrating Matt Beninghof's - Concert Cruise				
85965284	85965284-an-evening-with-the-beach-boys	An Evening With The Beach Boys	2009-07-24 20:00:00 +0000		42.24027	-70.81356	South Shore Music Circus	130 Sohier St.	Cohasset	MA	02025	United States	44	 $44.75 -$60.75	http://themusiccircus.org	Pop	An Evening 				
85975601	85975601-bo-bice	Bo Bice	2009-07-24 20:00:00 +0000		42.09501	-71.2624	Showcase Live	23 Patriot Place	Foxboro	MA	02035	United States	25	 $25.00	http://showcaselive.com/	Rock	Bo Bice	Bo Bice	Pop Idol|Post-Grunge|Pop/Rock|Adult Contemporary|Hard Rock|Effervescent|Yearning|Searching|Romantic|Passionate|Sweet|Rousing|Confident|Theatrical|Slick|Brash|Freewheeling|Earthy|Earnest|Dramatic	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:wifpxqwsldke
86852262	86852262-gary-puckett	Gary Puckett	2009-07-24 20:00:00 +0000		42.35245	-71.06523	Colonial Theatre	106 Boylston St.	Boston	MA	02116	United States	-1		http://www.bostonscolonialtheatre.com/	Music	Gary Puckett	Gary Puckett	AM Pop|Sunshine Pop|Pop/Rock|Self-Conscious|Lush|Yearning|Theatrical|Confident|Earnest|Amiable/ Good-Natured|Sophisticated	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:kifoxqr5ldhe
86955652	86955652-paolo-nutini	Paolo Nutini	2009-07-24 20:00:00 +0000		42.34739	-71.09572	House Of Blues	15 Lansdowne St.	Boston	MA	02215	United States	-1		http://www.hob.com/venues/clubvenues/boston/	Music	Paolo Nutini	Paolo Nutini	Contemporary Singer/ Songwriter|Adult Alternative Pop/ Rock|Searching|Intimate|Earnest|Self-Conscious|Reflective|Whimsical|Dramatic|Yearning|Somber|Plaintive|Wistful|Passionate|Gentle|Earthy|Melancholy|Brittle|Weary|Reverent|Sentimental|Literate	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:hifexqtdldhe
87080500	87080500-we-are-the-union	We Are The Union	2009-07-25 13:00:00 +0000		42.36393	-71.10122	Middle East Club	472 Massachusetts Ave.	Cambridge	MA	02139	United States	10	 $10.00	http://www.mideastclub.com/	Alternative	We Are The Union				
86857542	86857542-oldies-103-outdoor-summer-concert	Oldies 103 Outdoor Summer Concert	2009-07-25 19:00:00 +0000		42.35754	-71.07286	DCR Hatch Memorial Shell	10 Storrow Dr.	Boston	MA	02108	United States	-1		http://www.hatchshell.com/	Miscellaneous	Oldies 103 Outdoor Summer Concert				
86906044	86906044-yes	Yes	2009-07-25 19:00:00 +0000		42.24027	-70.81356	South Shore Music Circus	130 Sohier St.	Cohasset	MA	02025	United States	-1		http://themusiccircus.org	Music	Yes	Yes	Prog-Rock/ Art Rock|Album Rock|British Psychedelia|Pop/Rock|Sophisticated|Elaborate|Epic|Sprawling|Cerebral|Searching|Ambitious|Whimsical|Indulgent|Theatrical|Complex|Poignant|Freewheeling|Restrained|Refined/ Mannered|Difficult|Earnest|Trippy|Literate|Self-Conscious	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:difoxqr5ldfe
86412360	86412360-tom-jones	Tom Jones	2009-07-25 19:30:00 +0000		42.34819	-71.03693	Bank of America Pavilion	290 Northern Ave.	Boston	MA	02206	United States	-1		http://www.livenation.com/venue/getVenue/venueId/496	Music	Tom Jones	Tom Jones	AM Pop|Pop/Rock|Blue-Eyed Soul|Country-Pop|Adult Contemporary|Club/Dance|Bravado|Swaggering|Fun|Elegant|Sophisticated|Confident|Sexy|Stylish|Energetic|Rousing|Romantic|Playful|Sexual|Theatrical|Exuberant|Boisterous|Yearning|Sentimental|Refined/ Mannered|Dramatic|Campy|Vocals	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:09ftxqw5ldke
86996968	86996968-harvey-milk-torche	Harvey Milk, Torche	2009-07-25 20:00:00 +0000		42.36393	-71.10122	Middle East Club	472 Massachusetts Ave.	Cambridge	MA	02139	United States	12	 $12.00	http://www.mideastclub.com/	Alternative	Harvey Milk	Harvey Milk	Experimental Rock|Noise-Rock|Indie Rock|Alternative Pop/ Rock|Visceral|Suffocating|Somber|Searching|Ominous|Intense|Cathartic|Brooding|Bleak|Angst-Ridden|Ambitious	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:h9fixq8kldte
86716761	86716761-the-dave-matthews-tribute-band	The Dave Matthews Tribute Band	2009-07-25 20:00:00 +0000		42.09501	-71.2624	Showcase Live	23 Patriot Place	Foxboro	MA	02035	United States	15	 $15.00	http://showcaselive.com/	Music	The Dave Matthews Tribute Band				
86982051	86982051-chad-perrone	Chad Perrone	2009-07-25 21:00:00 +0000		42.35163	-71.11925	Paradise Rock Club	967 Commonwealth Ave.	Boston	MA	02215	United States	-1		http://www.thedise.com/	Music	Chad Perrone	Chad Perrone		Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:jbfqxqusld6e
86981712	86981712-harvey-milk	Harvey Milk	2009-07-25 22:00:00 +0000		42.36393	-71.10122	Middle East Club	472 Massachusetts Ave.	Cambridge	MA	02139	United States	-1		http://www.mideastclub.com/	Music	Harvey Milk	Harvey Milk	Experimental Rock|Noise-Rock|Indie Rock|Alternative Pop/ Rock|Visceral|Suffocating|Somber|Searching|Ominous|Intense|Cathartic|Brooding|Bleak|Angst-Ridden|Ambitious	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:h9fixq8kldte
86857543	86857543-harvard-university-band-concert	Harvard University Band Concert	2009-07-26 15:00:00 +0000		42.35754	-71.07286	DCR Hatch Memorial Shell	10 Storrow Dr.	Boston	MA	02108	United States	-1		http://www.hatchshell.com/	Miscellaneous	Harvard University Band Concert				
87080577	87080577-caroline-weeks-lewis-clarke	Caroline Weeks, Lewis &amp;amp; Clarke	2009-07-27 20:00:00 +0000		42.36393	-71.10122	Middle East Club	472 Massachusetts Ave.	Cambridge	MA	02139	United States	9	 $9.00	http://www.mideastclub.com/	Alternative	Caroline Weeks	Caroline Weeks	Lo-Fi|Alternative Folk|Plaintive|Melancholy|Intimate|Earnest|Whimsical|Quirky|Reflective|Yearning|Wistful|Sad|Brooding|Bittersweet|Autumnal|Amiable/ Good-Natured|Ambitious|Poignant	Folk	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:wnfexz95ldfe
86361859	86361859-rise-against-with-rancid-and-billy-talent	Rise Against with Rancid and Billy Talent	2009-07-28 18:30:00 +0000		42.34739	-71.09572	House Of Blues	15 Lansdowne St.	Boston	MA	02215	United States	29	 $29.50	http://www.hob.com/venues/clubvenues/boston/	Rock	Rise Against 				
87039523	87039523-latin-jazz-with-temtumbao	Latin Jazz with Temtumbao	2009-07-28 19:00:00 +0000		42.30702	-71.09322	Franklin Park Playstead	Pierpont Road	Boston	MA	02121	United States	0	 free	http://www.franklinparkcoalition.org	World Music	Latin Jazz 				
87011211	87011211-celebrate-the-guitar	Celebrate The Guitar	2009-07-28 19:30:00 +0000		42.60402	-70.65437	Gloucester Stage Company	267 E. Main St.	Gloucester	MA	01930	United States	37	 $37	http://www.gloucesterstage.com/	Talks &amp; Lectures	Celebrate The Guitar				
86788857	86788857-acdc-black-ice-world-tour	AC/DC Black Ice World Tour	2009-07-28 19:30:00 +0000		42.09589	-71.26333	Gillette Stadium	One Patriot Place	Foxboro	MA	02035	United States	-1		http://www.gillettestadium.com/	Music	AC	AC		Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:jcfuxqqkld6e
87019476	87019476-youth-orchestra-of-the-americas	Youth Orchestra of the Americas	2009-07-29 19:00:00 +0000		42.35754	-71.07286	DCR Hatch Memorial Shell	10 Storrow Dr.	Boston	MA	02108	United States	0	 Free	http://www.hatchshell.com/	Classical	Youth Orchestra of the Americas				
86857544	86857544-boston-landmarks-orchestra-classical-concert	Boston Landmarks Orchestra classical concert	2009-07-29 19:00:00 +0000		42.35754	-71.07286	DCR Hatch Memorial Shell	10 Storrow Dr.	Boston	MA	02108	United States	-1		http://www.hatchshell.com/	Classical	Boston Landmarks Orchestra classical concert				
86770549	86770549-an-evening-with-the-rat-pack-is-back	An Evening With The Rat Pack Is Back	2009-07-29 20:00:00 +0000		42.24027	-70.81356	South Shore Music Circus	130 Sohier St.	Cohasset	MA	02025	United States	37	 $37.00 - $53.00	http://themusiccircus.org	Easy Listening	An Evening 				
